"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
"220170","Bertolínia","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4780","3304"
"220170","Bertolínia","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4719","3262"
"220170","Bertolínia","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5455","3948"
"220170","Bertolínia","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5350","3917"
"220170","Bertolínia","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5319","3894"
"220170","Bertolínia","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5484","3969"
"220173","Betânia do Piauí","PI","2000","","","","","8640","1029"
"220173","Betânia do Piauí","PI","1998","","","","","7346","875"
"220173","Betânia do Piauí","PI","2014","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos","Não","Sim","6092","1699"
"220173","Betânia do Piauí","PI","2015","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos","Abastecimento de Água","Não","6097","1701"
"220173","Betânia do Piauí","PI","2001","","","","","8825","1051"
"220173","Betânia do Piauí","PI","1999","","","","","7392","880"
"220173","Betânia do Piauí","PI","2004","","","","","9525","1134"
"220173","Betânia do Piauí","PI","2005","","","","","9720","1158"
"220173","Betânia do Piauí","PI","2003","","","","","9171","1092"
"220173","Betânia do Piauí","PI","1997","","","","","7301","870"
"220173","Betânia do Piauí","PI","2013","","","","","6086","1698"
"220173","Betânia do Piauí","PI","2002","","","","","9003","1072"
"220173","Betânia do Piauí","PI","2011","","","","","6029","1682"
"220173","Betânia do Piauí","PI","2008","","","","","6379","1002"
"220173","Betânia do Piauí","PI","2012","","","","","6042","1686"
"220173","Betânia do Piauí","PI","2009","","","","","6442","1011"
"220173","Betânia do Piauí","PI","2007","","","","","9312","1462"
"220173","Betânia do Piauí","PI","2006","","","","","9914","1181"
"220173","Betânia do Piauí","PI","2010","","","","","6015","1678"
"220180","Bocaina","PI","1997","","","","","4035","1366"
"220180","Bocaina","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4039","1693"
"220180","Bocaina","PI","1995","","","","","3928","1330"
"220180","Bocaina","PI","1996","","","","","4008","1357"
"220180","Bocaina","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4080","1381"
"220180","Bocaina","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4371","1551"
"220180","Bocaina","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4155","1742"
"220180","Bocaina","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4275","1517"
"220180","Bocaina","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4247","1507"
"220180","Bocaina","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4407","1564"
"220180","Bocaina","PI","1998","","","","","4057","1374"
"220180","Bocaina","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4443","1576"
"220180","Bocaina","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4306","1528"
"220180","Bocaina","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4436","1773"
"220180","Bocaina","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4394","1756"
"220180","Bocaina","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4425","1768"
"220180","Bocaina","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4208","1493"
"220180","Bocaina","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4431","1771"
"220180","Bocaina","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4382","1751"
"220180","Bocaina","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4369","1746"
"220180","Bocaina","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4146","1738"
"220190","Bom Jesus","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","23144","18024"
"220190","Bom Jesus","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","20511","15102"
"220190","Bom Jesus","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","23642","18412"
"220190","Bom Jesus","PI","1997","","","","","14591","7429"
"220190","Bom Jesus","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","24092","18762"
"220190","Bom Jesus","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","Não","Não","20100","14799"
"220190","Bom Jesus","PI","1998","","","","","14682","7475"
"220190","Bom Jesus","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","Esgotamento Sanitário","Não","19532","14381"
"220190","Bom Jesus","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","16274","11202"
"220190","Bom Jesus","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","16099","11081"
"220190","Bom Jesus","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","14773","7521"
"220190","Bom Jesus","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","16436","11313"
"220190","Bom Jesus","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","24327","18945"
"220190","Bom Jesus","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","Não","Não","17153","11807"
"220190","Bom Jesus","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","23826","18555"
"220190","Bom Jesus","PI","1995","","","","","19267","9809"
"220190","Bom Jesus","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","16966","11678"
"220190","Bom Jesus","PI","1996","","","","","18410","9373"
"220190","Bom Jesus","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","15924","10961"
"220190","Bom Jesus","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","16777","11548"
"220190","Bom Jesus","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","22629","17623"
"220192","Bonfim do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5393","1635"
"220192","Bonfim do Piauí","PI","2001","","","","","4868","1156"
"220192","Bonfim do Piauí","PI","1999","","","","","4510","615"
"220192","Bonfim do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5433","1647"
"220192","Bonfim do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5471","1659"
"220192","Bonfim do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5512","1671"
"220192","Bonfim do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5549","1682"
"220192","Bonfim do Piauí","PI","2007","","","","","5185","1398"
"220192","Bonfim do Piauí","PI","2005","","","","","4821","1145"
"220192","Bonfim do Piauí","PI","2004","","","","","4832","1147"
"220192","Bonfim do Piauí","PI","2003","","","","","4852","1152"
"220192","Bonfim do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4811","1142"
"220192","Bonfim do Piauí","PI","1996","","","","","4851","662"
"220192","Bonfim do Piauí","PI","2008","","","","","5334","1438"
"220192","Bonfim do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5531","1677"
"220192","Bonfim do Piauí","PI","1998","","","","","4617","630"
"220192","Bonfim do Piauí","PI","1995","","","","","5103","696"
"220192","Bonfim do Piauí","PI","2002","","","","","4861","1154"
"220192","Bonfim do Piauí","PI","2000","","","","","4881","1159"
"220192","Bonfim do Piauí","PI","1997","","","","","4724","645"
"220192","Bonfim do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5376","1449"
"220198","Brejo do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3181","1296"
"220198","Brejo do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4505","1349"
"220198","Brejo do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4599","1378"
"220198","Brejo do Piauí","PI","1997","","","","","2244","672"
"220198","Brejo do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3850","1426"
"220198","Brejo do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4241","1270"
"220198","Brejo do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4098","1228"
"220198","Brejo do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4025","1640"
"220198","Brejo do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3986","1194"
"220198","Brejo do Piauí","PI","1998","","","","","2216","664"
"220198","Brejo do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4411","1321"
"220198","Brejo do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3986","1624"
"220198","Brejo do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3749","1389"
"220198","Brejo do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019840] Prefeitura Municipal de Brejo do Piauí - PMBP","Água; Res Sólidos","Não","Não","3871","1434"
"220198","Brejo do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","2928","877"
"220198","Brejo do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4160","1246"
"220198","Brejo do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3786","1402"
"220198","Brejo do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3714","1376"
"220198","Brejo do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","3724","1379"
"220202","Buriti dos Montes","PI","1999","","","","","6057","1702"
"220202","Buriti dos Montes","PI","1997","","","","","6085","1710"
"220202","Buriti dos Montes","PI","2011","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","8027","2437"
"220202","Buriti dos Montes","PI","1995","","","","","6228","1750"
"220202","Buriti dos Montes","PI","2010","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","7974","2421"
"220202","Buriti dos Montes","PI","2004","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","7853","1989"
"220202","Buriti dos Montes","PI","2005","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","7979","2021"
"220202","Buriti dos Montes","PI","2006","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","8104","2053"
"220202","Buriti dos Montes","PI","2007","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","7820","2124"
"220202","Buriti dos Montes","PI","2014","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","Abastecimento de Água","Não","8165","2479"
"220202","Buriti dos Montes","PI","1998","","","","","6071","1706"
"220202","Buriti dos Montes","PI","2002","","","","","7517","1904"
"220202","Buriti dos Montes","PI","2003","","","","","7626","1932"
"220202","Buriti dos Montes","PI","2001","","","","","7404","1875"
"220202","Buriti dos Montes","PI","1996","","","","","6102","1715"
"220202","Buriti dos Montes","PI","2015","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","Abast Água e Esg Sanitário","Não","8188","2486"
"220202","Buriti dos Montes","PI","2000","","","","","7284","1845"
"220202","Buriti dos Montes","PI","2008","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","8046","2185"
"220202","Buriti dos Montes","PI","2013","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","8138","2471"
"220202","Buriti dos Montes","PI","2012","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","8079","2453"
"220202","Buriti dos Montes","PI","2009","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","","","8117","2205"
"220207","Cajazeiras do Piauí","PI","1997","","","","","2576","836"
"220207","Cajazeiras do Piauí","PI","2010","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","3343","1112"
"220207","Cajazeiras do Piauí","PI","2011","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos","Abast Água e Esg Sanitário","Não","3379","1124"
"220207","Cajazeiras do Piauí","PI","1998","","","","","2597","843"
"220207","Cajazeiras do Piauí","PI","2000","","","","","2667","866"
"220207","Cajazeiras do Piauí","PI","2014","","","","","3456","1150"
"220207","Cajazeiras do Piauí","PI","2008","","","","","3285","1035"
"220207","Cajazeiras do Piauí","PI","2002","","","","","2707","879"
"220207","Cajazeiras do Piauí","PI","2005","","","","","3011","978"
"220207","Cajazeiras do Piauí","PI","2003","","","","","2726","885"
"220207","Cajazeiras do Piauí","PI","2006","","","","","3033","985"
"220207","Cajazeiras do Piauí","PI","1999","","","","","2619","850"
"220207","Cajazeiras do Piauí","PI","2004","","","","","2987","970"
"220207","Cajazeiras do Piauí","PI","2015","","","","","3471","1155"
"220207","Cajazeiras do Piauí","PI","2009","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água; Res Sólidos","Abast Água e Esg Sanitário","Não","3323","1047"
"220207","Cajazeiras do Piauí","PI","2001","","","","","2681","871"
"220207","Cajazeiras do Piauí","PI","2007","","","","","3193","1006"
"220207","Cajazeiras do Piauí","PI","2013","","","","","3438","1144"
"220207","Cajazeiras do Piauí","PI","2012","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP","Água e Esgoto","","","3413","1135"
"220209","Caldeirão Grande do Piauí","PI","1996","","","","","5468","1121"
"220209","Caldeirão Grande do Piauí","PI","2015","","","","","5674","1663"
"220209","Caldeirão Grande do Piauí","PI","2005","","","","","5504","1317"
"220209","Caldeirão Grande do Piauí","PI","2014","","","","","5675","1663"
"220209","Caldeirão Grande do Piauí","PI","2010","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP","Água","","","5671","1662"
"220209","Caldeirão Grande do Piauí","PI","2009","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP; [22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Água; Res Sólidos","Abastecimento de Água","Não","5809","1615"
"220209","Caldeirão Grande do Piauí","PI","2007","","","","","5622","1563"
"220209","Caldeirão Grande do Piauí","PI","2004","","","","","5499","1315"
"220209","Caldeirão Grande do Piauí","PI","1995","","","","","5490","1126"
"220209","Caldeirão Grande do Piauí","PI","1997","","","","","5478","1123"
"220209","Caldeirão Grande do Piauí","PI","2006","","","","","5508","1317"
"220209","Caldeirão Grande do Piauí","PI","2013","","","","","5742","1683"
"220209","Caldeirão Grande do Piauí","PI","2011","[22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Res Sólidos","Abast Água e Esg Sanitário","Não","5686","1666"
"220209","Caldeirão Grande do Piauí","PI","1998","","","","","5486","1125"
"220209","Caldeirão Grande do Piauí","PI","2002","","","","","5489","1313"
"220209","Caldeirão Grande do Piauí","PI","2008","","","","","5784","1608"
"220209","Caldeirão Grande do Piauí","PI","2012","","","","","5700","1670"
"220209","Caldeirão Grande do Piauí","PI","2001","","","","","5488","1313"
"220209","Caldeirão Grande do Piauí","PI","2000","","","","","5481","1311"
"220209","Caldeirão Grande do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5494","1126"
"220209","Caldeirão Grande do Piauí","PI","2003","","","","","5492","1314"
"220210","Campinas do Piauí","PI","2000","","","","","5141","1544"
"220210","Campinas do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4669","1402"
"220210","Campinas do Piauí","PI","1996","","","","","5084","1274"
"220210","Campinas do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","4983","1497"
"220210","Campinas do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5598","1887"
"220210","Campinas do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","","","5449","1821"
