"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN071_AE...Economias.atingidas.por.paralisações..econ.paralis.","IN072_AE...Duração.média.das.paralisações..horas.paralis.","IN073_AE...Economias.atingidas.por.intermitências..econ.interrup.","IN074_AE...Duração.média.das.intermitências..horas.interrup.","IN075_AE...Incidência.das.análises.de.cloro.residual.fora.do.padrão..percentual.","IN076_AE...Incidência.das.análises.de.turbidez.fora.do.padrão..percentual.","IN077_AE...Duração.média.dos.reparos.de.extravasamentos.de.esgotos..horas.extrav.","IN079_AE...Índice.de.conformidade.da.quantidade.de.amostras...cloro.residual..percentual.","IN080_AE...Índice.de.conformidade.da.quantidade.de.amostras...turbidez..percentual.","IN082_AE...Extravasamentos.de.esgotos.por.extensão.de.rede..extrav.Km.","IN083_AE...Duração.média.dos.serviços.executados..hora.serviço.","IN084_AE...Incidência.das.análises.de.coliformes.totais.fora.do.padrão..percentual.","IN085_AE...Índice.de.conformidade.da.quantidade.de.amostras...coliformes.totais..percentual."
"220155","Bela Vista do Piauí","PI","2002","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2010","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos",,"12",,"11","8",,,,,,,"0",
"220155","Bela Vista do Piauí","PI","2004","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2000","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2005","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2006","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2007","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2003","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2014","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22015740] PREFEITURA MUNICIPAL DE BELEM DO PIAUI - PMBP","Água; Água; Res Sólidos","67","20",,"6","14.29","30.95",,"58.33","58.33",,,"13.89","50"
"220157","Belém do Piauí","PI","2010","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP","Água","58","6",,,"100","8.33",,"100","100",,"0.65","8.33","100"
"220157","Belém do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"37.5","0",,"13.33","13.33",,,"12.5","13.33"
"220157","Belém do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"1.67","1.67",,"25.71","0","1.67"
"220157","Belém do Piauí","PI","2006","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2009","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2000","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2003","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2005","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22015740] PREFEITURA MUNICIPAL DE BELEM DO PIAUI - PMBP","Água; Res Sólidos",,,,,"28.57","35.71",,"23.33","23.33",,,"0","23.33"
"220157","Belém do Piauí","PI","1997","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2004","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2002","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2008","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2011","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água; Água",,,,,"0","25",,"16.67","16.67",,,"0","16.67"
"220157","Belém do Piauí","PI","2001","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2007","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","1998","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","1999","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"29.41","0",,"28.33","10",,,"0","26.67"
"220170","Bertolínia","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"7.5","11.67",,,"0","33.33"
"220170","Bertolínia","PI","1995","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"14.71","0",,"56.67","56.67",,,"0","26.67"
"220170","Bertolínia","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"51.67","51.67",,,"0","51.67"
"220170","Bertolínia","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"13.33","13.33",,,"0","13.33"
"220170","Bertolínia","PI","1996","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,"0","0",,,,"0"
"220170","Bertolínia","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","1998","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"51.67","51.67",,"10.91","0","51.67"
"220170","Bertolínia","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"30.43","0",,"38.33","20",,,"30.43","38.33"
"220170","Bertolínia","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,"0",
"220170","Bertolínia","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"7.5","11.67",,,"0","8.33"
"220170","Bertolínia","PI","1997","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"15","33.33",,,"0","16.67"
"220170","Bertolínia","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","2","1.31",,,,,,"0","0",,,,"0"
"220173","Betânia do Piauí","PI","1998","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2007","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2000","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","1997","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2012","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2004","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2002","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2005","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2009","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2015","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2008","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2013","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2011","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","1999","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2014","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2006","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2003","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2010","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2001","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1998","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"100","0",,"3.33","3.33",,,,"0"
"220180","Bocaina","PI","1997","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,"0",
"220180","Bocaina","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"8.33","8.33",,,"0","8.33"
"220180","Bocaina","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"36.67","0",,"50","50",,,"3.33","50"
"220180","Bocaina","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"16.67","16.67",,,"0","25"
"220180","Bocaina","PI","1996","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"10.53","0",,"31.67","31.67",,"25.81","15.79","31.67"
"220180","Bocaina","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,"0","0",,,,"0"
"220180","Bocaina","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1995","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"50","0",,"5","10",,,"0","25"
"220180","Bocaina","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"35","35",,,"9.52","35"
"220180","Bocaina","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"50","0",,"5","10",,,"0","5"
"220180","Bocaina","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","4","1.56",,,"100","0",,"3.33","3.33",,,,"0"
"220180","Bocaina","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"5.83","11.67",,,"0","6.67"
"220190","Bom Jesus","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"135","135",,,"18.52","135"
"220190","Bom Jesus","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"16.67","16.67",,,"10","16.67"
"220190","Bom Jesus","PI","1995","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"236.67","236.67",,,"21.13","236.67"
"220190","Bom Jesus","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"75","36.67",,,"0","75"
"220190","Bom Jesus","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0.62","0",,"266.67","266.67",,"27.3","14.37","266.67"
"220190","Bom Jesus","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,"0",
"220190","Bom Jesus","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"80","10",,"16.67","16.67",,,"16.67","2.94"
"220190","Bom Jesus","PI","1996","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1998","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",,,,,"0","0",,"42.9","41.67",,,"0","7.72"
"220190","Bom Jesus","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","40",,"25","25",,,"7.14","70"
"220190","Bom Jesus","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",,,,,"0","0",,"9.26","30",,,"0","6.17"
"220190","Bom Jesus","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"9.26","30",,,"0","41.67"
"220190","Bom Jesus","PI","1997","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,,,,,,
"220190","Bom Jesus","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","5","0.8",,,"80","10",,"16.67","16.67",,,"16.67","2.94"
"220192","Bonfim do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","8.33",,"10","10",,,"58.33","10"
"220192","Bonfim do Piauí","PI","1999","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"12.5","12.5",,,"6.67","12.5"
"220192","Bonfim do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2000","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2008","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1995","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"20","20",,"8.33","8.33",,,"83.33","10"
"220192","Bonfim do Piauí","PI","2003","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1998","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2001","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1996","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2002","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2007","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2005","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,"0","0",,,,"0"
"220192","Bonfim do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"6.67","6.67",,"25.58","0","6.67"
"220192","Bonfim do Piauí","PI","2004","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1997","","",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","11.76",,"154.17","28.33",,,"0","14.17"
"220198","Brejo do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"46.67","38.33",,,"3.85","43.33"
"220198","Brejo do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"6.67","0",,"50","50",,"14.53","0","50"
"220198","Brejo do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019840] Prefeitura Municipal de Brejo do Piauí - PMBP","Água; Res Sólidos",,,,,"0","0",,"28.33","28.33",,,"0","28.33"
"220198","Brejo do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","4.55",,"36.67","36.67",,,"0","31.67"
"220198","Brejo do Piauí","PI","1998","","",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"15.38","3.85",,"43.33","43.33",,,"3.85","43.33"
"220198","Brejo do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"9.17","18.33",,,"0","9.17"
"220198","Brejo do Piauí","PI","1997","","",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"0","0",,"9.17","18.33",,,"0","28.33"
"220198","Brejo do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água","1","1.37",,,,,,,,,,,
"220198","Brejo do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,"11.76","0",,"28.33","8.33",,,"0","20"
"220198","Brejo do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2005","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1999","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1996","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2014","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","82","11.58","168","8.44","0","2.08",,"100","100",,"2.08","4.17","100"
"220202","Buriti dos Montes","PI","2006","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","250","72",,"2",,,,,,,,,
"220202","Buriti dos Montes","PI","2011","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","250","23.5","655","12.12","0","4.76",,"100","100",,"2.15","4.76","100"
"220202","Buriti dos Montes","PI","2007","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","92","22","360","8",,,,,,,"2",,
"220202","Buriti dos Montes","PI","2003","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2002","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2009","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","200","26.67","625","10","0","0",,"100","100",,"2.21","4.76","100"
"220202","Buriti dos Montes","PI","1997","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2004","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2015","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","64","9.44","134","6.95","0","4.35",,"100","100",,"2.14","4.35","100"
"220202","Buriti dos Montes","PI","2013","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","106","12.5","441","9.17","0","4.44",,"100","100",,"2.58","6.67","100"
"220202","Buriti dos Montes","PI","2012","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","200","18","532","9.8","0","6.82",,"100","100",,"2.4","4.55","100"
"220202","Buriti dos Montes","PI","1995","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2010","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","167","26.67","520","10","0","2.38",,"100","100",,"2.38","2.38","100"
"220202","Buriti dos Montes","PI","2008","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água","150","25","500","10","0","0",,"100","100",,"2.13","4.88","100"
"220202","Buriti dos Montes","PI","2001","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2000","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1998","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2013","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1999","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1998","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2000","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1997","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2015","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2011","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2012","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP","Água e Esgoto",,,,,"20","12",,"100","100","0","2.88","12","100"
"220207","Cajazeiras do Piauí","PI","2007","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2001","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2002","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2003","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2009","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água; Res Sólidos",,,,,"50","100",,"100","100",,"1.2","16.67","100"
"220207","Cajazeiras do Piauí","PI","2006","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2010","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos",,"7",,,"40","100",,,,,,"20",
"220207","Cajazeiras do Piauí","PI","2004","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2008","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2005","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2014","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1996","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2015","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1995","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2009","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP; [22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Água; Res Sólidos","150","6",,,"0","0",,"100","100",,,"100","100"
"220209","Caldeirão Grande do Piauí","PI","2013","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2002","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2012","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2000","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2007","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2014","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2008","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2004","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2006","","",,,,,,,,,,,,,
