"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN041_RS...Taxa.de.terceirização.dos.varredores....","IN042_RS...Taxa.de.terceirização.da.extensão.varrida....","IN043_RS...Custo.unitário.médio.do.serviço.de.varrição..prefeitura...empresas.contratadas...R..Km.","IN044_RS...Produtividade.média.dos.varredores..prefeitura...empresas.contratadas...Km.empreg.dia.","IN045_RS...Taxa.de.varredores.em.relação.à.população.urbana..empreg.1000.hab.","IN046_RS...Incidência.do.custo.do.serviço.de.varrição.no.custo.total.com.manejo.de.rsu....","IN047_RS...Incidência.de.varredores.no.total.de.empregados.no.manejo.de.rsu....","IN048_RS...Extensão.total.anual.varrida.per.capita..Km.habitante.ano.","IN051_RS...Taxa.de.capinadores.em.relação.à.população.urbana..empreg.1000.hab.","IN052_RS...Incidência.de.capinadores.no.total.empregados.no.manejo.de.rsu...."
"220157","Belém do Piauí","PI","2011","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água; Água",,,,,,,,,,
"220157","Belém do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220157","Belém do Piauí","PI","2005","","",,,,,,,,,,
"220157","Belém do Piauí","PI","2009","","",,,,,,,,,,
"220170","Bertolínia","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","1995","","",,,,,,,,,,
"220170","Bertolínia","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","1997","","",,,,,,,,,,
"220170","Bertolínia","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","1998","","",,,,,,,,,,
"220170","Bertolínia","PI","1996","","",,,,,,,,,,
"220170","Bertolínia","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220170","Bertolínia","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220173","Betânia do Piauí","PI","2000","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","1998","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2014","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos","0",,,,"1.18",,"28.57",,"0","0"
"220173","Betânia do Piauí","PI","2015","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos",,,,,,,,,,
"220173","Betânia do Piauí","PI","2001","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","1999","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2004","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2005","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2003","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","1997","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2013","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2002","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2011","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2008","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2012","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2009","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2007","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2006","","",,,,,,,,,,
"220173","Betânia do Piauí","PI","2010","","",,,,,,,,,,
"220180","Bocaina","PI","1997","","",,,,,,,,,,
"220180","Bocaina","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","1995","","",,,,,,,,,,
"220180","Bocaina","PI","1996","","",,,,,,,,,,
"220180","Bocaina","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","1998","","",,,,,,,,,,
"220180","Bocaina","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220180","Bocaina","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","1997","","",,,,,,,,,,
"220190","Bom Jesus","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","0",,,,"1.69",,"34.72",,"1.35","27.78"
"220190","Bom Jesus","PI","1998","","",,,,,,,,,,
"220190","Bom Jesus","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",,"0",,,"0",,"0",,"0","0"
"220190","Bom Jesus","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos","0","0","14.77","0.21","6.78","31.61","59.26",,"3.39","29.63"
"220190","Bom Jesus","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","1995","","",,,,,,,,,,
"220190","Bom Jesus","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","1996","","",,,,,,,,,,
"220190","Bom Jesus","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220190","Bom Jesus","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2001","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","1999","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2007","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2005","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2004","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2003","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","1996","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2008","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220192","Bonfim do Piauí","PI","1998","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","1995","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2002","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2000","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","1997","","",,,,,,,,,,
"220192","Bonfim do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","1997","","",,,,,,,,,,
"220198","Brejo do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","1998","","",,,,,,,,,,
"220198","Brejo do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019840] Prefeitura Municipal de Brejo do Piauí - PMBP","Água; Res Sólidos",,,,,,,,,,
"220198","Brejo do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220198","Brejo do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","1999","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","1997","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2011","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","1995","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2010","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2004","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2005","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2006","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2007","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2014","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","0",,,,"3.23",,"33.33",,"4.84","50"
"220202","Buriti dos Montes","PI","1998","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2002","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2003","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2001","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","1996","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2015","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","0",,,,"5.63",,"42.42",,"4.83","36.36"
"220202","Buriti dos Montes","PI","2000","","",,,,,,,,,,
"220202","Buriti dos Montes","PI","2008","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2013","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2012","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220202","Buriti dos Montes","PI","2009","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1997","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2010","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos",,"0",,,,,,"0.1",,
"220207","Cajazeiras do Piauí","PI","2011","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos","0",,,,"3.56","31.03","28.57",,"4.45","35.71"
"220207","Cajazeiras do Piauí","PI","1998","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2000","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2014","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2008","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2002","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2005","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2003","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2006","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1999","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2004","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2015","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2009","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água; Res Sólidos",,"0",,,,,,"0.1",,
"220207","Cajazeiras do Piauí","PI","2001","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2007","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2013","","",,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2012","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP","Água e Esgoto",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1996","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2015","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2005","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2014","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2010","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP","Água",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2009","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP; [22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Água; Res Sólidos","0","0","13.68","1.53","2.48","22.92","50","1.19",,
"220209","Caldeirão Grande do Piauí","PI","2007","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2004","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1995","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1997","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2006","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2013","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2011","[22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Res Sólidos","0",,,,"2.4","31.03","28.57",,"3","35.71"
"220209","Caldeirão Grande do Piauí","PI","1998","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2002","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2008","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2012","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2001","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2000","","",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2003","","",,,,,,,,,,
"220210","Campinas do Piauí","PI","2000","","",,,,,,,,,,
"220210","Campinas do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","1996","","",,,,,,,,,,
"220210","Campinas do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","1997","","",,,,,,,,,,
"220210","Campinas do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","1998","","",,,,,,,,,,
"220210","Campinas do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","1995","","",,,,,,,,,,
"220210","Campinas do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22021040] Prefeitura Municipal de Campinas do Piauí - PMCP","Água; Res Sólidos",,,,,"0",,"0",,"3.32","50"
"220210","Campinas do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220210","Campinas do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2005","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","1997","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2003","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2004","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2002","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","1999","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2000","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2001","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2015","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2010","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","1998","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2008","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2012","[22021140] Prefeitura Municipal de Campo Alegre do Fidalgo - PMCAF","Res Sólidos","0",,,,"2.39",,"37.5",,"0","0"
"220211","Campo Alegre do Fidalgo","PI","2006","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2007","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2011","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2014","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2009","","",,,,,,,,,,
"220211","Campo Alegre do Fidalgo","PI","2013","","",,,,,,,,,,
